No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
90	1	380	          	1	1	 	0	07-01-2016  10:23:04AM
91	1	379	          	1	1	 	0	07-01-2016  10:23:08AM
92	1	328	          	1	1	 	0	07-01-2016  10:23:31AM
93	1	328	          	1	1	 	0	07-01-2016  10:23:31AM
94	1	328	          	1	1	 	0	07-01-2016  10:23:33AM
95	1	328	          	1	1	 	0	07-01-2016  10:23:34AM
96	1	382	          	1	1	 	0	07-01-2016  10:24:10AM
97	1	332	          	1	1	 	0	07-01-2016  10:27:39AM
98	1	383	          	1	1	 	0	07-01-2016  10:27:51AM
99	1	357	          	1	1	 	0	07-01-2016  10:30:01AM
100	1	302	          	1	1	 	0	07-01-2016  10:30:11AM
101	1	368	          	1	1	 	0	07-01-2016  10:30:32AM
102	1	351	          	1	1	 	0	07-01-2016  10:30:40AM
103	1	376	          	1	1	 	0	07-01-2016  10:32:57AM
104	1	377	          	1	1	 	0	07-01-2016  10:33:01AM
105	1	365	          	1	1	 	0	07-01-2016  10:34:01AM
106	1	313	          	1	1	 	0	07-01-2016  10:35:30AM
107	1	313	          	1	1	 	0	07-01-2016  10:35:34AM
108	1	288	          	1	1	 	0	07-01-2016  10:39:39AM
109	1	288	          	1	1	 	0	07-01-2016  10:39:39AM
110	1	320	          	1	1	 	0	07-01-2016  10:54:10AM
111	1	335	          	1	1	 	0	07-01-2016  11:42:18AM
112	1	380	          	1	1	 	0	07-01-2016  06:44:24PM
113	1	379	          	1	1	 	0	07-01-2016  06:44:27PM
114	1	352	          	1	1	 	0	07-01-2016  07:13:17PM
115	1	334	          	1	1	 	0	07-01-2016  07:13:56PM
116	1	354	          	1	1	 	0	07-01-2016  07:14:05PM
117	1	354	          	1	1	 	0	07-01-2016  07:14:06PM
118	1	381	          	1	1	 	0	07-01-2016  07:15:00PM
119	1	363	          	1	1	 	0	07-01-2016  07:19:37PM
120	1	363	          	1	1	 	0	07-01-2016  07:19:38PM
121	1	355	          	1	1	 	0	07-01-2016  07:20:09PM
122	1	357	          	1	1	 	0	07-01-2016  07:28:17PM
123	1	382	          	1	1	 	0	07-01-2016  07:28:38PM
124	1	383	          	1	1	 	0	07-01-2016  07:28:43PM
125	1	382	          	1	1	 	0	07-01-2016  07:28:50PM
126	1	376	          	1	1	 	0	07-01-2016  07:29:16PM
127	1	351	          	1	1	 	0	07-01-2016  07:29:22PM
128	1	335	          	1	1	 	0	07-01-2016  07:29:43PM
129	1	320	          	1	1	 	0	07-01-2016  07:29:57PM
130	1	302	          	1	1	 	0	07-01-2016  07:30:08PM
131	1	332	          	1	1	 	0	07-01-2016  07:30:15PM
132	1	368	          	1	1	 	0	07-01-2016  07:30:39PM
133	1	313	          	1	1	 	0	07-01-2016  07:30:55PM
134	1	328	          	1	1	 	0	07-01-2016  07:31:04PM
135	1	328	          	1	1	 	0	07-01-2016  07:31:05PM
136	1	288	          	1	1	 	0	07-01-2016  07:31:10PM
137	1	365	          	1	1	 	0	07-01-2016  07:31:56PM
138	1	377	          	1	1	 	0	07-01-2016  07:32:11PM
139	1	377	          	1	1	 	0	07-01-2016  07:32:12PM
140	1	364	          	1	1	 	0	07-01-2016  07:35:18PM
141	1	364	          	1	1	 	0	07-01-2016  07:35:19PM
142	1	380	          	1	1	 	0	07-02-2016  09:33:17AM
143	1	382	          	1	1	 	0	07-02-2016  09:40:01AM
144	1	379	          	1	1	 	0	07-02-2016  09:40:41AM
145	1	365	          	1	1	 	0	07-02-2016  09:45:04AM
146	1	365	          	1	1	 	0	07-02-2016  09:45:05AM
147	1	343	          	1	1	 	0	07-02-2016  09:47:31AM
148	1	343	          	1	1	 	0	07-02-2016  09:47:32AM
149	1	363	          	1	1	 	0	07-02-2016  10:04:50AM
150	1	363	          	1	1	 	0	07-02-2016  10:04:50AM
151	1	334	          	1	1	 	0	07-02-2016  10:09:05AM
152	1	332	          	1	1	 	0	07-02-2016  10:25:28AM
153	1	288	          	1	1	 	0	07-02-2016  10:27:19AM
154	1	368	          	1	1	 	0	07-02-2016  10:28:12AM
155	1	351	          	1	1	 	0	07-02-2016  10:28:44AM
156	1	352	          	1	1	 	0	07-02-2016  10:29:39AM
157	1	354	          	1	1	 	0	07-02-2016  10:29:46AM
158	1	354	          	1	1	 	0	07-02-2016  10:29:47AM
159	1	383	          	1	1	 	0	07-02-2016  10:30:04AM
160	1	364	          	1	1	 	0	07-02-2016  10:30:31AM
161	1	335	          	1	1	 	0	07-02-2016  10:30:54AM
162	1	355	          	1	1	 	0	07-02-2016  10:31:25AM
163	1	320	          	1	1	 	0	07-02-2016  10:32:18AM
164	1	328	          	1	1	 	0	07-02-2016  10:37:57AM
165	1	328	          	1	1	 	0	07-02-2016  10:37:58AM
166	1	357	          	1	1	 	0	07-02-2016  10:39:08AM
167	1	376	          	1	1	 	0	07-02-2016  10:40:10AM
